Name,Rating,Review_count,Category,Sub_Category,Address,Latitude,Longitude
Toscano,4.3,1453,Italian,continental,"2nd Floor, Forum Value Mall, Whitefield Rd",12.9599114,77.747466
Toscano,4.4,1243,Italian,continental,"Miraya Rose By UKN, Varthur Rd, near Shell Petrol Pump",12.9565086,77.7316705
Toscano,4.2,311,Italian,continental,Museum Rd,12.9750231,77.602904
Toscano,4.4,485,Italian,continental,"Toscano, Forum Shantiniketan ITPL, Whitefield Rd",12.9898579,77.7280759
AB's - Absolute Barbecues,4.4,1200,Barbecue,Veg & Non veg ,"17/20/21/27/28, Second Floor, Survey No.8, Raghuvanahalli Uyttarahalli, Hobli, Kanakapura Rd",12.883393,77.547361
AB's - Absolute Barbecues,4.3,22427,Barbecue,Veg & Non veg ,"2rd Floor, CPR Tower, 100 Feet Ring Rd, Near Jayadeva Flyover",12.9164218,77.6046512
AB's - Absolute Barbecues,4.2,24110,Barbecue,Veg & Non veg ,"3rd Floor, 90/4, Marathahalli - Sarjapur Outer Ring Rd, near Park Plaza Hotel",12.94986,77.6990824
AB's - Absolute Barbecues,4.2,14014,Barbecue,Veg & Non veg ,"2nd Floor, Export Promotion Industrial Park 5 Cafe, 120, above Liquor Liberary",12.9769492,77.7251222
AB's - Absolute Barbecues,4.4,1510,Barbecue,Veg & Non veg ,"104 , Industrial layout, 1st Main Rd",12.9347088,77.6158456
AB's - Absolute Barbecues,4.5,1157,Barbecue,Veg & Non veg ,"3rd floor, Himagiri High Street Electronic City",12.84201,77.6439188
AB's - Absolute Barbecues,4.4,1200,Barbecue,Veg & Non veg ,"17/20/21/27/28, Second Floor, Survey No.8, Raghuvanahalli Uyttarahalli, Hobli, Kanakapura Rd",12.883393,77.547361
AB's - Absolute Barbecues,4.1,5953,Barbecue,Veg & Non veg ,"1st Floor, GRS Tower, Sarjapur Main Rd, above Spencers Hyper Market",12.9188658,77.6700914
AB's - Absolute Barbecues,4.3,9453,Barbecue,Veg & Non veg ,"2nd floor, ROSELINE LANDMARK, Plot no 5BC112/5AC113, 5th B Cross Rd",13.0266331,77.6337729
AB's - Absolute Barbecues,4.2,3966,Barbecue,Veg & Non veg ,"2nd Floor, Vaishnavi Sapphire Centre, No. 9, 36, Tumkur Rd",13.0245871,77.5483761
AB's - Absolute Barbecues,4.3,6076,Barbecue,Veg & Non veg ,"Survey No.32, Allalasandra Village, Bb Road",13.0919899,77.5938689
AB's - Absolute Barbecues,2.5,2,Barbecue,Veg & Non veg ,"55, 373/2, 100 Feet Rd",12.972324,77.6413651
Chung Wah,4,1222,Chinese,continental,"45/1, Leo Complex, Residency Cross Road",12.9740528,77.6092916
Chung Wah,3.9,824,Chinese,continental,"13th Cross 2nd Main Road, Vyalikaval",13.0036264,77.5786949
Chung Wah,4.1,968,Chinese,continental,"No 21 Ground Floor, Krishna Amma Raju Layout Doraisani-Palya",12.8997119,77.5947521
Chung Wah,3.9,788,Chinese,continental,"22, Saunders Rd",12.9961326,77.6113402
Chung Wah,4,1501,Chinese,continental,"1st Floor, 418, 5th Main Rd",13.0230396,77.6398687
Chung Wah,4,568,Chinese,continental,"369, 1st Main Rd",12.9678047,77.6364183
Chung Wah,4,1239,Chinese,continental,17th H Main Rd,12.9345348,77.6167304
Chung Wah,3.9,745,Chinese,continental,"64 1st floor, 80 Feet Rd",13.028006,77.5727404
Chung Wah,3.6,110,Chinese,continental,BLOCK D1,13.0509148,77.6213268
Chung Wah,4,1056,Chinese,continental,,13.063651,77.6497825
Chung Wah,4.5,46,Chinese,continental,"SHOP NO, CHUNGWAH XP, NITHIN BUILDING, 1, Bettadasanapura Main Rd",12.8510732,77.6529259
Chung Wah,3.7,446,Chinese,continental,"33, 1st Floor, Horamavu Main Road",13.0217463,77.6576924
Ente Keralam,4.7,3,Keralan,Veg & Non veg ,XJ94+QPR,12.9694956,77.6067712
Ente Keralam,3.4,26,Keralan,Veg & Non veg ,XM5X+8WQ,12.9583309,77.6998645
Ente Keralam,3.7,580,Keralan,Veg & Non veg ,"3, 8th Main Rd",12.9921329,77.5938335
Ente Keralam,3.9,3349,Keralan,Veg & Non veg ,"#765, 1st Main Rd",12.960308,77.6371659
Ente Keralam,3.5,67,Keralan,Veg & Non veg ,"4 th Cross, 3 rd Main, above kebab central Hotel",12.9142449,77.5004611
Ente Keralam,4.1,228,Keralan,Veg & Non veg ,"38 1st floor, Hutchins Rd",13.0036777,77.6225945
Ente Keralam,4.1,311,Keralan,Veg & Non veg ,166,12.9584532,77.5904005
Ente Keralam,4.6,1188,Keralan,Veg & Non veg ,"138/28, Off, Intermediate Ring Rd, opposite Embassy Golf Links",12.9537976,77.6397047
Ente Keralam,0,,Keralan,Veg & Non veg ,"Shop No. 1, Anjanadri Nilaya, near St Francis School",12.8885251,77.6249498
Ente Keralam,3.8,5,Keralan,Veg & Non veg ,36 Marthalli,12.9995347,77.6764897
Ente Keralam,4.1,214,Keralan,Veg & Non veg ,"36, CR St",12.9748912,77.62358
Ente Keralam,3.9,193,Keralan,Veg & Non veg ,"Benaka Maruti Service Center, Near Shop No. 4, 158/2-3, Vignan Nagar Main Rd",12.9718333,77.680325
Ente Keralam,4,1960,Keralan,Veg & Non veg ,"No.1647/1, 2nd Floor, Jeevan Bima Nagar Main Rd",12.9682955,77.6503485
Ente Keralam,4.1,60,Keralan,Veg & Non veg ,XMVG+724,12.9931342,77.6750672
Ente Keralam,3.5,213,Keralan,Veg & Non veg ,"Shop No:01, Hagadur Main Rd, behind Vinayaka Hardware, opposite Road of Arbia Chicken Centre",12.9636679,77.7537981
Ente Keralam,0,,Keralan,Veg & Non veg ,jose mess,12.930928,77.6099838
Ente Keralam,3.8,3282,Keralan,Veg & Non veg ,"47, ground floor, 560102, 18th Main Rd, near mustard food court",12.9106875,77.6442903
Ente Keralam,4.2,110,Keralan,Veg & Non veg ,"CITY CENTRE, #5, 1st Floor, 6th Main Road, Opp",12.9760774,77.5764135
Ente Keralam,3.9,2387,Keralan,Veg & Non veg ,"12 New No 1, Ulsoor Road, Near-Manipal Centre, Ulsoor",12.9757507,77.6169683
Ente Keralam,2.8,4,Keralan,Veg & Non veg ,"XJF9+XMV, Ulsoor Rd",12.9749931,77.6191583
Ente Keralam,3.7,109,Keralan,Veg & Non veg ,"1, Clarke Rd",13.0034886,77.616569
Ente Keralam,3.7,3,Keralan,Veg & Non veg ,"1, Pulikeshi Nagar",12.997603,77.61686
Ente Keralam,0,,Keralan,Veg & Non veg ,"V.R Mall, 2nd Floor, Food Court, Devasandra Industrial Estate, Itpl Main Road, Mahadevapura",12.9921571,77.7169415
Jose Mess ,4.2,6276,Keralan,Veg & Non veg ,"#18, Vignan Arcade, 1st Main, 1st Cross Rd",12.9310468,77.6081796
Jose Mess ,4.1,1053,Keralan,Veg & Non veg ,"9th Cross Road, Maruthi Nagar Main Rd, near Maruthi Textiles",12.9244518,77.6146243
Jose Mess ,3,3,Andhra,Veg & Non veg ,10th cross Rd,13.0114353,77.6778135
Rayalaseema Ruchulu,3.6,23,Andhra,Veg & Non veg ,RMWC+VM9,12.847165,77.6717392
Rayalaseema Ruchulu,3.4,82,Andhra,Veg & Non veg ,"RMGP+2CM, 4th Cross",12.8250972,77.6860502
Rayalaseema Ruchulu,1,1,Andhra,Veg & Non veg ,"18, 10th Cross Rd",12.9206023,77.6104816
Rayalaseema Ruchulu,3.8,510,Andhra,Veg & Non veg ,"4/1, 3rd Cross, Opp. Mias Gate, Msrit road",13.0300675,77.5631229
Rayalaseema Ruchulu,3.7,429,Andhra,Veg & Non veg ,"No. 949, 1st Floor, 12th Main Road, Indiranagar, near Mamagoto Restaurant",12.9702596,77.6391596
Rayalaseema Ruchulu,0,,Andhra,Veg & Non veg ,"1, 1st Cross Rd",12.9508082,77.6938642
Mainland China,4.1,3466,Chinese,continental,"430, 5th A Cross Rd",13.0254842,77.6393973
Mainland China,4.1,3705,Chinese,continental,"1st Floor, Primus, DMart, 28/2, Main Road",12.9556641,77.7251782
Mainland China,4.1,2505,Chinese,continental,"14, Church St",12.9752302,77.6034622
Mainland China,4.1,3458,Chinese,continental,"No. 233, Baron's Inn, 9th Main Rd",12.919975,77.583476
Mainland China,4.1,2305,Chinese,continental,"4032, 100 Feet Road, next to Domlur Flyover",12.9622776,77.6418722
Nagarjuna,4.2,20361,Andhra,Veg & Non veg ,"Residency Rd, near galaxi theater",12.9731997,77.6091325
Nagarjuna,4.1,17519,Andhra,Veg & Non veg ,"#195, Paramahansa Yogananda Rd, Near HDFC Bank",12.977385,77.636321
Nagarjuna,4.1,15489,Andhra,Veg & Non veg ,"Meu Square, 174/1, Bannerghatta Main Rd, above KFC",12.9049026,77.6015639
Nagarjuna,4,21451,Andhra,Veg & Non veg ,"Mega Store, 88, Outer Ring Rd, next to More",12.9484156,77.6988241
Nagarjuna,4.2,13445,Andhra,Veg & Non veg ,"138, 1st Cross Rd",12.9337471,77.6211893
Nagarjuna,3.8,10646,Andhra,Veg & Non veg ,"No. 21, 22, 22nd Cross Rd",12.9330296,77.5842442
NH 8 Restaurant,4,5625,Rajasthani Restaurant,Veg & Non veg ,"3rd Floor, 8th Main Road, 710, 80 Feet Rd, above New Bata Showroom",12.973157,77.6467597
NH8 Restaurant,4,2504,Rajasthani Restaurant,Veg & Non veg ,"Brookefield Mall, 306, 3rd Floor",12.9660355,77.7178662
NH8 Restaurant,3.9,1817,Rajasthani Restaurant,Veg & Non veg ,"3rd floor, no 517 F-Block, Sahakara Nagar Main Rd",13.0639043,77.5886273
The Rameshwaram Cafe,4.5,13991,South Indian Breakfast,Veg restaurant,"Ground Floor, No 2984, 12th Main Rd",12.9702827,77.6444846
The Rameshwaram Cafe,4.2,12300,South Indian Breakfast,Veg restaurant,"52, Outer Ring Rd",12.9065068,77.5905475
The Rameshwaram Cafe,4.1,3656,South Indian Breakfast,Veg restaurant,"27, Dr Rajkumar Rd",13.0083364,77.5545703
The Rameshwaram Cafe,4.3,9528,South Indian Breakfast,Veg restaurant,"Plot 1 Green Avenue, ITPL Main Rd",12.9707561,77.7125276
Rayalaseema Ruchulu,3.6,23,Andhra,Veg & Non veg ,RMWC+VM9,12.847165,77.6717392
Rayalaseema Ruchulu,1,1,Andhra,Veg & Non veg ,"18, 10th Cross Rd",12.9206023,77.6104816
Rayalaseema Ruchulu,3.4,82,Andhra,Veg & Non veg ,"RMGP+2CM, 4th Cross",12.8250972,77.6860502
Rayalaseema Ruchulu,3.8,510,Andhra,Veg & Non veg ,"4/1, 3rd Cross, Opp. Mias Gate, Msrit road",13.0300675,77.5631229
Rayalaseema Ruchulu,3.7,429,Andhra,Veg & Non veg ,"No. 949, 1st Floor, 12th Main Road, Indiranagar, near Mamagoto Restaurant",12.9702596,77.6391596
Rayalaseema Ruchulu,0,,Andhra,Veg & Non veg ,"1, 1st Cross Rd",12.9508082,77.6938642
Sree Krishna Kafe,4.3,4327,South Indian Breakfast,Veg restaurant,"143, 5th Block, Koramangala, 60 Feet Road",12.9370308,77.6196212
Sree Krishna Kafe,4,906,South Indian Breakfast,Veg restaurant,"2, Haralur Main Rd",12.8962411,77.6580234
Sree Krishna Kafe,3.4,9,South Indian Breakfast,Veg restaurant,"G23, Whitefield Rd",12.993017,77.7028904
Thalassery Restaurant,3.6,5917,Keralan,Veg & Non veg ,Marathahalli Main Rd,12.9566841,77.7026208
Thalassery Restaurant,4,4872,Keralan,Veg & Non veg ,"20, 1, Nehru Rd, near Syndicate Bank",13.0149383,77.6315899
Thalassery Restaurant,3.9,6614,Keralan,Veg & Non veg ,"Velankani Drive, opp. Velankani Techno Park",12.8508526,77.6573889
Thalassery Restaurant,3.7,6756,Keralan,Veg & Non veg ,Neeladri Rd,12.8417933,77.6451441
Thalassery Restaurant,3.9,870,Keralan,Veg & Non veg ,"No.36, Haralur Main Rd",12.8987604,77.6583273
Thalassery Restaurant,3.8,7007,Keralan,Veg & Non veg ,"#3, M.S.R.I Estate, 1st Cross Road, near Ramaiah College",13.0301688,77.5622213
Thalassery Restaurant,3.4,610,Keralan,Veg & Non veg ,WM8F+P6G,12.9168086,77.6730778
Thalassery Restaurant,4.2,1072,Keralan,Veg & Non veg ,"No 42,Tavarekere Main Rd 2nd Stage Krishna Murthi Layout Suddagunte Palya Bengaluru Karnataka 560029 Phone",12.9287449,77.609408
Thalassery Restaurant,3.7,55,Keralan,Veg & Non veg ,XJ73+3M3,12.962489,77.604149
Thalassery Restaurant,3.9,857,Keralan,Veg & Non veg ,2728,13.058622,77.5931195
Thalassery Restaurant,3.8,2648,Keralan,Veg & Non veg ,"Shop No.2, Experimental House, 2nd Main Rd, opposite Govt. School",13.1037454,77.5754513
Thalassery Restaurant,3.5,131,Keralan,Veg & Non veg ,"1763, 14th Main Rd",12.9073514,77.5639312
Thalassery Restaurant,3.7,220,Keralan,Veg & Non veg ,"City Tower, Dispensary Road, 2nd Main Rd",12.9588031,77.5762995
Thalassery Restaurant,3.1,29,Keralan,Veg & Non veg ,"34, 1st Main Rd",12.9355731,77.5926544
Thalassery Restaurant,3.6,109,Keralan,Veg & Non veg ,"WJF9+9FF, Madiwala, Hosur Rd",12.9234328,77.6186865
Thalassery Restaurant,3.8,1443,Keralan,Veg & Non veg ,,12.9348688,77.5115383
Thalassery Restaurant,3.7,1227,Keralan,Veg & Non veg ,,13.0641433,77.6492499
Thalassery Restaurant,3.6,774,Keralan,Veg & Non veg ,68,12.8761317,77.6175056
Thalassery Restaurant,3.4,107,Keralan,Veg & Non veg ,"2GR9+C3J Next To Girias Jhalahalli Cross, Tumkur Rd",13.0410632,77.5176443
Thalassery Restaurant,3.6,376,Keralan,Veg & Non veg ,"1, Kammanahalli Main Rd, opposite Anand sweets",13.019178,77.6369911
Wow! Momo,3.7,232,Chinese,continental,"Survey No. 132, Kasba Hobil, P), 133(P), & 134(P, Thanisandra Main Rd",13.0454543,77.6267967
Wow! Momo,3.6,387,Chinese,continental,"1st Cross Rd, near Jyothi Niwas College",12.9341634,77.6167905
Wow! Momo,3.7,174,Chinese,continental,"Ground Floor, More Megastore, Outer Ring Rd, near Innovative Multiplex",12.9482807,77.6983956
Wow! Momo,3.4,145,Chinese,continental,Siddhaiah Puranik Rd,12.9925751,77.5386452
Wow! Momo,3.9,89,Chinese,continental,,12.9918125,77.5708125
Wow! Momo,3.4,246,Chinese,continental,"3rd Floor, Orion Mall, Dr Rajkumar Rd",13.0112628,77.5550712
Wow! Momo,3.5,6,Chinese,continental,"2, Rd Number 2",12.9762737,77.7121413
Wow! Momo,2.8,34,Chinese,continental,"501, CMR Main Rd",13.0218411,77.64017
Wow! Momo,3.4,41,Chinese,continental,"137, Kammanahalli Main Rd",13.0212964,77.6371577
Wow! Momo,3.7,87,Chinese,continental,"29, Dodda Banaswadi Main Rd",13.0017148,77.6328166
Wow! Momo,3.9,122,Chinese,continental,"569, Som's Shreem 11th Main Road Diagonally, opposite to KFC",12.9273558,77.5861916
Wow! Momo,2.5,25,Chinese,continental,"185, Brigade Rd, next to Piza Hut",12.9743791,77.6078354
Wow! Momo,3.9,93,Chinese,continental,"5/2, NH 44",12.8614826,77.6612691
Wow! Momo,1.3,3,Chinese,continental,No1/120 14Th Main Road 5Th Sector Hsr Layout,12.9162606,77.6380479
Wow! Momo,4.1,36,Chinese,continental,Metro,12.8927098,77.5665038
Wow! Momo,5,4,Chinese,continental,"B.B.M.P So, 62, 11th Main Rd",12.9275755,77.5860651
Wow! Momo,4,394,Chinese,continental,"195, New BEL Rd",13.0294003,77.5710323
Wow! Momo,4.9,51,Chinese,continental,"14, F&B, 2nd Floor Gopalapura, Binnipete, Rajajinagara",12.981618,77.563578
Wow! Momo,0,,Chinese,continental,No 12 The Bay Food Court,12.9849815,77.553344
Wow! Momo,3.3,3,Chinese,continental,"1375, 3rd H Main Rd, near Big Chicken",13.0198782,77.6367506
Wow! Momo,0,,Chinese,continental,"Wow momo foods Pvt ltd 2 nd floor Phoenix market city, Whitefield Rd, off BBMP Office",12.990681,77.7220126
Wow! Momo,2.5,2,Chinese,continental,WMRV+VC5,12.9421352,77.6935987
Wow! Momo,3.8,148,Chinese,continental,,13.094477,77.5948495
Wow! Momo,3.8,49,Chinese,continental,"172/1, Vega City Mall Srinivas Industrial Estate, Bannerghatta Main Rd",12.9075607,77.6014255
Wow! Momo,4.2,5,Chinese,continental,"XJW4+W48, Food Court, Forum Shantiniketan Mall, Thaligarapalya, Whitefield Main Road",12.9972882,77.6053317
Wow! Momo,2.7,7,Chinese,continental,No12 Akshaya Nagar Dlf Circle Main Road,12.8594383,77.614948
Wow! Momo,3.7,403,Chinese,continental,,12.9701319,77.6099173
Chaayos cafe ,4.2,1636,Tea,cafe,"789/B, 12th Main Rd",12.9703299,77.6408133
Chaayos cafe ,4.4,362,Tea,cafe,"Phoenix Marketcity, first floor, Whitefield Main Road Mahadevpura",12.996894,77.6967
Chaayos cafe ,4.2,499,Tea,cafe,"GF- 05 & 06, Park Square Mall Whitefield Road, ITPL Main Rd",12.9871984,77.7363199
Chaayos cafe ,4,1151,Tea,cafe,"Unit 2317, GF, 27th Main Rd",12.9124121,77.6517491
Chaayos cafe ,4.2,451,Tea,cafe,"Orion Mall, First Floor, Brigade Gateway Road",13.0110208,77.5549561
Chaayos cafe ,4.3,742,Tea,cafe,"Municipal ward No 89, Unit No G 2 , 11/A, CMR Road, Mariyappa Rd",13.0218208,77.6396993
Chaayos cafe ,4.6,202,Tea,cafe,,13.044946,77.6208561
Chaayos cafe ,4.6,668,Tea,cafe,"24, ITPL Main Rd",12.9660114,77.7179235
Chaayos cafe ,4,253,Tea,cafe,Vega City Mall,12.9076847,77.6009772
Chaayos cafe ,4.3,269,Tea,cafe,"FF-03 ,First Floor, global mall",12.9814586,77.5632809
Chaayos cafe ,4.6,67,Tea,cafe,"Unit No-01, Ground floor, Wing C, Ola office RMZ Prestige Star tech, No 140",12.9316951,77.6154083
Chaayos cafe ,4,209,Tea,cafe,"22,23&24, Unit No-02,GF,HM Geneva House,Unit No - 15, Cunningham Rd",12.9886768,77.5939661
Chaayos cafe ,4.2,259,Tea,cafe,"Unit No-41 and -42,LGF,Mantri Square, Sampige Rd",12.9919882,77.5708391
Chaayos cafe ,4.8,5,Tea,cafe,"King Book Manufacturers, Sunshine Teahouse Private Limited, 85/3, beside Railwaymen Layout",13.0627284,77.632221
Chaayos cafe ,4.5,507,Tea,cafe,"Unit 001, Cherry Ln",12.9272571,77.6705377
Chaayos cafe ,4.2,376,Tea,cafe,"792, 35th Cross Rd",12.9247492,77.5839278
Chaayos cafe ,4.4,60,Tea,cafe,"Unit No 01, Ground Floor, South Tower Bagmane World Technology Centre",12.9858599,77.6939931
Chaayos cafe ,5,5,Tea,cafe,"Survey No 38, Outer Ring Rd",12.9176886,77.6412316
Chaayos cafe ,4.6,246,Tea,cafe,"Block 1A, UNIT 1, GF, A",12.9782393,77.7124034
Chaayos cafe ,4.4,407,Tea,cafe,"Unit No 850, Ground Floor",13.0595344,77.5875542
Chai Sutta Bar,4.1,341,Tea,cafe,"No.2, Champaka Mansion v.v.puram Landmark, National High School Road, near Jain college",12.9491114,77.5749831
Chai Sutta Bar,4.4,370,Tea,cafe,"130, 17th H Main Rd",12.9346835,77.6168796
Chai Sutta Bar,4,65,Tea,cafe,"32nd D Cross Road, 10, 10th B Main Rd, 4th Block, Jayanagar Bengaluru",12.9272842,77.5858448
Chai Sutta Bar,1,1,Tea,cafe,No.67,12.9509683,77.7037921
Chai Sutta Bar,3,8,Tea,cafe,WMVX+R73,12.9445076,77.698164
Chai Sutta Bar,4.3,31,Tea,cafe,"3rd Floor, L G Complex, 9th Cross Rd, near Punjab National Bank",12.9910548,77.7212351
Chai Sutta Bar,4.4,136,Tea,cafe,"99/A, G Floor, AV Bureax Building, Margosa Ave",12.9266142,77.6713615
MBA Chaiwale,3.4,36,Tea,cafe,"Garden City Area, VR Bengaluru, ITPL Main Rd",12.9960333,77.6950872
MBA Chaiwale,4.2,17,Tea,cafe,"No.3, Ground floor, St Mark's Rd",12.9711377,77.6007473
MBA Chaiwale,4.3,12,Tea,cafe,"WHQ7+RPP, 1st Cross Rd",12.9395764,77.5643406
Chai Point,4.1,742,Tea,cafe,"Axis Bank, Trinity, Besides, Mahatma Gandhi Rd",12.9731719,77.6167275
Chai Point,4,763,Tea,cafe,"Shop No.15, Anjaneya Complex, Besides Anand Sweets and Savouries, HAL Old Airport Rd",12.9600511,77.6449036
Chai Point,4.1,1799,Tea,cafe,"7th Block, 519-523, 33rd Cross Rd",12.9263105,77.5848581
Chai Point,4.1,2932,Tea,cafe,"Ground Floor, 27th Main Rd, opp. Green Trends",12.9125892,77.6520321
Chai Point,5,2,Tea,cafe,"Chai Point, Trinity, Mahatma Gandhi Rd",12.9747066,77.6094093
Chai Point,4.3,752,Tea,cafe,"492, Chinmaya Mission Hospital Rd, opp. ICICI Bank",12.9785834,77.6427471
Chai Point,4.2,1344,Tea,cafe,"114, Church St, near Domino's Pizza",12.9746295,77.6066433
Chai Point,4.3,787,Tea,cafe,"2nd Floor, Nexus Mall, Hosur Rd",12.9346189,77.6111314
Chai Point,4.3,1087,Tea,cafe,"1025, 80 Feet Rd, opp. SVC Co-operative Bank",12.9307115,77.6331421
Chai Point,3.7,188,Tea,cafe,"18th Cross, W Park Rd",13.0085001,77.5694555
Chai Point,3.9,183,Tea,cafe,"RMZ Ecospace, The Bay - Foodcourt, Marathahalli - Sarjapur Outer Ring Rd",12.9261453,77.6802079
Chai Point,4.2,171,Tea,cafe,"BRIGADE GATEWAY, Chai Point, 26/1, 1st Floor, Dr. Rajkumar Road, Orion Mall",13.0117289,77.5557146
Chai Point,3.5,15,Tea,cafe,"154, 9, Fortis Hospital, Bannerghatta Main Rd, opp. IIM",12.894642,77.5987059
Chai Point,4.2,253,Tea,cafe,CMR Main Rd,13.0222405,77.6382535
Chai Point,4.1,271,Tea,cafe,"Shop No. 49, MSR Canteen, Administration block, New BEL Rd",13.029097,77.5675965
Chai Point,3.7,385,Tea,cafe,"Bagmane Technology Park, Doddanekundi Village, Marathahalli Outer Ring Rd",12.983282,77.6945306
Chai Point,4.2,538,Tea,cafe,Salarpuria Softzone,12.9224156,77.6682771
Chai Point,4.2,846,Tea,cafe,Sherwood Rd,12.9694652,77.6829053
Chai Point,3.8,55,Tea,cafe,Lobby,12.9502708,77.6424113
Chai Point,4.3,990,Tea,cafe,"Ground Floor, 14th Main Rd, opp. Max Sector 17",12.9115583,77.6379716
Chai Point,4.4,1883,Tea,cafe,"Plot #122, Banijyalaya Hospita, near VYDEHI INSTITUTE OF MEDICAL SCIENCES",12.9755088,77.73126
Chai Point,4.1,366,Tea,cafe,"ICICI Bank, 16th Main Rd, Besides",12.9136209,77.6102139
Chai Point,0,,Tea,cafe,"Prestige Ferns Galaxy, First Floor, Sy No. 7/1, 7/2 & 8/1A Outer Ring Road Ambalipura Village, Hobli",12.9255222,77.6776305
Chai Point,4.2,1116,Tea,cafe,"Ground Floor, Opp More Mega Store 100 Feet, Outer Ring Rd",12.9481864,77.6994328
Chai Point,3.6,53,Tea,cafe,"Wells Fargo Building, Embassy Tech Village, Outer Ring Rd, near New Horizon College",12.9319634,77.6910213
Chai Point,3.2,5,Tea,cafe,"Plot No. 10, 1st Floor Infosys Campus, Electronic City Phase I",12.8497936,77.655371
Chai Point,0,,Tea,cafe,"Chai Point, Embassy services private limited SEZ MEBP, Outer Ring Rd",13.0529418,77.619047
Chai Point,4,6,Tea,cafe,"Chai Point, cafeteria, Samsung R&D Institute India, 2870 Pheonix Building, Bagmane Constellation Business Park Outer Ring Road, Post",12.9801954,77.6975321
Chai Point,3.7,66,Tea,cafe,"Chai Point, No. 17 & 18, Kothnur Main Rd",12.8826607,77.5835207
Chai Point,3.8,401,Tea,cafe,"Royal Meenakshi mall, Bannerghatta Main Rd",12.8761121,77.5956755
Chai Point,4.4,310,Tea,cafe,"Phoenix Marketcity, Whitefield Rd",12.997424,77.6966228
Chai Point,4.1,1155,Tea,cafe,"14th Main Rd, below Indian Bank",12.9241362,77.5671887
Chai Point,3.7,46,Tea,cafe,"RMZ Infinity - cafeteria, Old Madras Rd",12.9940779,77.6611424
Chai Point,4,121,Tea,cafe,"Cisco Systems Pvt Ltd Cessna Business Park Kadubeesanahalli Village Varthur Hobli, Sarjapur Main Rd",12.9330712,77.6954701
Chai Point,3,4,Tea,cafe,,13.0935804,77.5778475
Chai Point,0,,Tea,cafe,"23-56, Outer Ring Rd, Adarsh Palm Retreat P Devarabeesanahalli Varthur Hobli, Post",12.9243952,77.6845188
Chai Point,3.5,18,Tea,cafe,Mantri Commercio,12.9328752,77.6836246
Chai Point,4.1,525,Tea,cafe,"77 Town Centre, Off Old Airport Road, Yemlur",12.9492507,77.690396
Chai Point,3.8,504,Tea,cafe,"001, Village Road",12.9684489,77.7231771
Chai Point,4,28,Tea,cafe,VHQ7+C72,12.8885019,77.5631316
Chai Point,0,,Tea,cafe,"Chai Point, Embassy services private limited SEZ MEBP, Outer Ring Rd",13.0529418,77.619047
Chai Point,3.2,5,Tea,cafe,"Plot No. 10, 1st Floor Infosys Campus, Electronic City Phase I",12.8497936,77.655371
Chai Point,3.8,504,Tea,cafe,"001, Village Road",12.9684489,77.7231771
Chai Point,4.3,3,Tea,cafe,"Chai Point, SY No.52/2 & 52/3, Devarabeesanahalli Oppsite Intel, Varthur",12.9275853,77.6890331
Chai Point,4,28,Tea,cafe,VHQ7+C72,12.8885019,77.5631316
Chai Point,4,78,Tea,cafe,brigade arcade,12.9923404,77.7027134
Chai Point,0,,Tea,cafe,Main Road,13.0165963,77.6803563
Chai Point,4.2,924,Tea,cafe,"No. 5, Ramakrishna Plaza, 2nd Cross Road, near Dell Store",12.8448066,77.6656363
Chai Point,4.2,39,Tea,cafe,"Chai Point, Manyata Tech Park Rd",13.0475312,77.6199536
Chai Point,0,,Tea,cafe,"ITPL SEZ, next to Play Ground",13.00842,77.686036
Chai Point,4,876,Tea,cafe,"No-296, 60 Ft Main Road, A Block, AECS Layout",12.9641503,77.7126228
Chai Point,4.7,7,Tea,cafe,XPP5+57M,12.9854527,77.7081594
